"mean_cfs_01","mean_cfs_02","mean_cfs_03","mean_cfs_04","mean_cfs_05","mean_cfs_06","mean_cfs_07","mean_cfs_08","mean_cfs_09","mean_cfs_10","mean_cfs_11","mean_cfs_12","sd_cfs_01","sd_cfs_02","sd_cfs_03","sd_cfs_04","sd_cfs_05","sd_cfs_06","sd_cfs_07","sd_cfs_08","sd_cfs_09","sd_cfs_10","sd_cfs_11","sd_cfs_12","low_cfs_01","low_cfs_02","low_cfs_03","low_cfs_04","low_cfs_05","low_cfs_06","low_cfs_07","low_cfs_08","low_cfs_09","low_cfs_10","low_cfs_11","low_cfs_12","high_cfs_01","high_cfs_02","high_cfs_03","high_cfs_04","high_cfs_05","high_cfs_06","high_cfs_07","high_cfs_08","high_cfs_09","high_cfs_10","high_cfs_11","high_cfs_12","n_years_01","n_years_02","n_years_03","n_years_04","n_years_05","n_years_06","n_years_07","n_years_08","n_years_09","n_years_10","n_years_11","n_years_12","site_no","start_year","end_year","n_obs","station_nm","dec_lat_va","dec_long_va"
357.5,392.674004515599,974.145833333333,3409.11944444444,7796.92204301075,6428.1125,1304.97418010753,276.924,235.719319444444,430.513440860215,462.398963464696,354.536693548387,94.5722309132199,137.430801014577,464.698858054909,1307.81783238235,3370.62644007813,4225.48572276788,1814.36631924038,238.586638169622,141.229868414482,203.317962926226,128.586925629696,90.359868864954,262.92776908678,255.243203501022,509.446975278425,2101.3016120621,4426.29560293263,2202.62677723212,0,38.337361830378,94.4894510299629,227.195477933989,333.812037835,264.176824683433,452.07223091322,530.104805530177,1438.84469138824,4716.93727682679,11167.5484830889,10653.5982227679,3119.34049934791,515.510638169622,376.949187858926,633.831403786441,590.985889094392,444.896562413341,24,24,24,24,24,24,24,24,24,24,24,24,"09260050",2002,2025,8652,"YAMPA RIVER AT DEERLODGE PARK, CO",40.45161747,-108.52512937
59.6808333333333,72.7536689244663,136.024222222222,437.326291666667,527.071505376344,602.423041666667,207.102029569892,71.7883194444445,46.3584583333333,95.1400403225806,75.1804582307061,60.3655779569892,15.9356805999485,14.0890768456357,112.227364186709,288.536960292899,320.602402756129,361.32816225886,208.220989469032,58.8281042106502,53.7163715119855,62.2230331227949,18.2043307791165,16.0955997880906,43.7451527333848,58.6645920788307,23.7968580355129,148.789331373768,206.469102620215,241.094879407806,0,12.9602152337942,0,32.9170071997858,56.9761274515895,44.2699781688987,75.6165139332818,86.842745770102,248.251586408932,725.863251959565,847.673908132474,963.751203925527,415.323019038925,130.616423655095,100.074829845319,157.363073445376,93.3847890098226,76.4611777450798,24,24,24,24,24,24,24,24,24,24,24,24,"09174600",2002,2025,8652,"SAN MIGUEL RIVER AT BROOKS BRIDGE NEAR NUCLA CO",38.2441571,-108.5020343
41.4777777777778,50.8944170771757,145.502222222222,631.748055555556,1326.19220430108,892.791111111111,251.613978494624,170.129583333333,151.450138888889,115.909677419355,65.2384031198686,45.5438172043011,13.6111287824,21.1306037576528,114.599850602573,320.592717273805,723.870421574619,697.552467381083,168.336675474186,63.8797944913983,83.0796889464495,103.408946532912,30.2058674686558,19.5301516721599,27.8666489953777,29.7638133195229,30.9023716196493,311.155338281751,602.321782726456,195.238643730028,83.2773030204372,106.249788841935,68.3704499424394,12.5007308864428,35.0325356512128,26.0136655321412,55.0889065601778,72.0250208348285,260.102072824795,952.34077282936,2050.06262587569,1590.34357849219,419.95065396881,234.009377824732,234.529827835338,219.318623952267,95.4442705885245,65.073968876461,24,24,24,24,24,24,24,24,24,24,24,24,"09166500",2002,2025,8652,"DOLORES RIVER AT DOLORES, CO.",37.47249579,-108.49760047
0.227666666666667,0.23993842364532,0.0773333333333333,7.02972222222222,10.5512903225806,7.55383333333333,8.3791935483871,10.8493333333333,15.2488333333333,13.0017741935484,4.14911945812808,0.251290322580645,0.0636396103067893,0.0657469975118034,0.0207417989148054,4.65930031207993,6.50310139729951,1.19430335342408,2.10877490066762,5.08551197029365,7.61954697180584,5.4075420843837,0.862940227606907,0.0766412511221548,0.164027056359877,0.174191426133517,0.0565915344185279,2.37042191014229,4.04818892528114,6.35952997990925,6.27041864771947,5.76382136303968,7.62928636152749,7.59423210916468,3.28617923052117,0.17464907145849,0.291306276973456,0.305685421157124,0.0980751322481387,11.6890225343022,17.0543917198802,8.74813668675741,10.4879684490547,15.934845303627,22.8683803051392,18.4093162779321,5.01205968573499,0.3279315737028,2,2,2,3,2,2,2,2,2,2,2,2,"09106200",2002,2004,706,"LEWIS WASH NEAR GRAND JUNCTION, CO.",39.06053714,-108.4778683
0.239097222222222,0.27641882183908,0.363805555555556,0.745527777777778,2.06900537634409,1.24873611111111,0.756639784946237,0.532986111111111,0.442375,0.403333333333333,0.337840209359606,0.262768817204301,0.153831185444099,0.173398379846271,0.199881484611505,1.19209601434088,3.69774548910308,1.46111235826346,0.547790921845747,0.370368278385799,0.324744125398253,0.23539979414486,0.193200541095155,0.160342091104784,0.085266036778123,0.10302044199281,0.163924070944051,0,0,0,0.208848863100489,0.162617832725312,0.117630874601747,0.167933539188473,0.144639668264451,0.102426726099517,0.392928407666322,0.449817201685351,0.56368704016706,1.93762379211866,5.76675086544717,2.70984846937457,1.30443070679198,0.90335438949691,0.767119125398253,0.638733127478194,0.53104075045476,0.423110908309085,24,24,24,24,24,24,24,24,24,24,24,24,"09306242",2002,2025,8652,"CORRAL GULCH NEAR RANGELY, CO",39.9202502,-108.4728719
1.12649325236167,2.58014812773433,15.641012962963,71.4453194444445,47.8251492908578,4.13812038754896,0.23221430171531,0.298582905982906,0.119433333333333,0.790927228809838,0.815759720718474,1.01759964904421,1.00099673307036,3.85018891265525,24.434499280381,91.1094052600784,69.7279522753728,10.0165594107961,0.214473934566869,0.300181308054338,0.177341306211748,0.839354229018647,0.768730763134794,0.786711081627133,0.125496519291316,0,0,0,0,0,0.0177403671484405,0,0,0,0.04702895758368,0.230888567417072,2.12748998543203,6.43033704038959,40.0755122433439,162.554724704523,117.553101566231,14.154679798345,0.446688236282179,0.598764214037244,0.296774639545081,1.63028145782848,1.58449048385327,1.80431073067134,19,22,24,24,24,21,16,10,5,9,11,16,"09166950",2002,2025,4817,"LOST CANYON CREEK NEAR DOLORES, CO.",37.44582222,-108.46834444
1185.02083333333,1153.91030377668,1319.06666666667,2410.70833333333,4401.23387096774,3888.03333333333,1816.51344086022,1543.02916666667,1659.57361111111,1738.48790322581,1331.93211206897,1277.18682795699,434.479433735789,440.674654570602,478.295250617529,1218.26015550768,2926.07979742265,2864.17581376806,949.249393361103,445.186595879712,385.039524162221,438.119994061288,339.721189815984,497.261046473549,750.541399597544,713.235649206081,840.771416049138,1192.44817782566,1475.1540735451,1023.85751956528,867.264047499112,1097.84257078695,1274.53408694889,1300.36790916452,992.210922252982,779.92578148344,1619.50026706912,1594.58495834728,1797.3619172842,3628.96848884101,7327.31366839039,6752.20914710139,2765.76283422132,1988.21576254638,2044.61313527333,2176.60789728709,1671.65330188495,1774.44787443054,24,24,24,24,24,24,24,24,24,24,24,24,"09152500",2002,2025,8652,"GUNNISON RIVER NEAR GRAND JUNCTION, CO.",38.98331575,-108.4506446
NA,0.01,0.01,0.122142857142857,0.0941935483870968,0.129285714285714,0.116,0.243684210526316,0.600625,0.239623655913978,1.12916666666667,0.0425,NA,NA,NA,NA,0.104925522369617,NA,NA,NA,0.0981110658896334,0.193808084434893,0.870919852161431,NA,NA,NA,NA,NA,0,NA,NA,NA,0.502513934110367,0.045815571479085,0.258246814505236,NA,NA,NA,NA,NA,0.199119070756714,NA,NA,NA,0.698736065889633,0.433431740348872,2.0000865188281,NA,0,1,1,1,2,1,1,1,2,2,2,1,"09152520",2002,2003,182,"CALLOW CREEK AT WHITEWATER, CO",38.989149,-108.4487002
220.833333333333,225.75,529.6,1911.38333333333,4076.45161290323,3453.2,338.409671215881,78.7071666666667,121.925063218391,171.003225806452,234.892857142857,232.661290322581,30.4055915910215,22.4253864890591,255.925514337451,582.255293855042,3008.16910654458,3208.56773031208,411.914799699985,77.0645039521367,97.2819547418677,10.7708329702028,22.6274169979695,43.2247532370487,190.427741742312,203.324613510941,273.674485662549,1329.12803947829,1068.28250635865,244.632269687922,0,1.64266271452999,24.6431084765231,160.232392836249,212.265440144888,189.436537085532,251.238924924355,248.175386489059,785.525514337451,2493.63862718838,7084.6207194478,6661.76773031208,750.324470915866,155.771670618803,219.207017960258,181.774058776654,257.520274140827,275.886043559629,2,2,2,2,2,2,2,2,2,2,2,2,"09251100",2002,2003,714,"YAMPA RIVER ABV. LITTLE SNAKE R. NR. MAYBELL, CO",40.46080078,-108.4256528
99.1615277777778,122.977581075534,317.816944444444,876.9,2119.46505376344,1566.00963888889,254.607557216995,41.4859464836861,50.7460877796396,102.712257566706,117.321505541872,94.617876344086,34.3558062230522,58.6521859303002,187.172027328905,391.327845923554,1202.62553421015,1408.10492625911,424.070351247423,59.8232045065725,48.3882587654889,53.1563402305641,36.2619389439337,29.9247820556598,64.8057215547256,64.3253951452334,130.64491711554,485.572154076446,916.839519553294,157.904712629781,0,0,2.35782901415067,49.5559173361424,81.0595665979382,64.6930942884263,133.51733400083,181.629767005834,504.988971773349,1268.22784592355,3322.09058797359,2974.114565148,678.677908464419,101.309150990259,99.1343465451285,155.868597797271,153.583444485806,124.542658399746,24,24,24,24,24,24,24,24,23,24,24,24,"09260000",2002,2025,8415,"LITTLE SNAKE RIVER NEAR LILY, CO",40.54901667,-108.42432222
1.23481944444444,1.87678879310345,2.82334722222222,1.73258333333333,1.46736559139785,0.992041666666667,0.815913978494624,0.832597222222222,0.8415,1.1744623655914,1.34334667487685,1.26318548387097,0.775162977902576,1.28699950887831,2.3689241722981,0.791789230787044,0.483463846180741,0.490565584189621,0.471149887606923,0.552556928487013,0.522051999186932,0.660406077077831,0.73636556792917,0.726763460156712,0.459656466541869,0.589789284225142,0.454423049924125,0.94079410254629,0.983901745217108,0.501476082477045,0.344764090887701,0.28004029373521,0.319448000813068,0.514056288513566,0.606981106947677,0.536422023714256,2.00998242234702,3.16378830198175,5.19227139452032,2.52437256412038,1.95082943757859,1.48260725085629,1.28706386610155,1.38515415070923,1.36355199918693,1.83486844266923,2.07971224280602,1.98994894402768,24,24,24,24,24,24,24,24,24,24,24,24,"09306255",2002,2025,8652,"YELLOW CREEK NEAR WHITE RIVER, CO.",40.16856617,-108.40123387
11.1978611111111,16.2685119047619,32.8766388888889,68.4621388888889,98.3399193548387,44.2874722222222,10.0677956989247,9.95497222222222,20.0771282051282,18.9358064516129,13.926106702628,11.1458333333333,6.33450127262562,9.95502964466448,26.5494692847557,69.0231540608969,122.143183540335,51.2105396190068,9.06072792116202,7.63564946925539,17.628296981641,13.0666886923158,5.08921628367748,5.39853963452808,4.86335983848549,6.31348226009742,6.32716960413315,0,0,0,1.00706777776271,2.31932275296684,2.44883122348717,5.86911775929709,8.83689041895052,5.74729369880525,17.5323623837367,26.2235415494264,59.4261081736446,137.485292949786,220.483102895174,95.498011841229,19.1285236200868,17.5906216914776,37.7054251867692,32.0024951439287,19.0153229863055,16.5443729678614,12,12,12,12,12,12,12,12,13,13,13,12,"09370600",2003,2016,4375,"MANCOS RIVER AT ANITAS FLAT BELOW MANCOS, CO",37.2524964,-108.3578618
1504.86666666667,1498.75338669951,1732.00694444444,1843.23319444444,6156.65725806452,9186.59444444444,3336.1060483871,1094.04875,1007.85333333333,1202.09677419355,1801.71336206897,1552.4314516129,207.964942930107,225.853111624457,327.022626524307,1008.17068799669,3353.24608748632,6226.35151010665,3779.83806378968,664.896335920564,444.008697869281,419.438144708578,280.003671381355,261.250497858939,1296.90172373656,1272.90027507505,1404.98431792014,835.06250644775,2803.41117057819,2960.24293433779,0,429.152414079436,563.844635464052,782.65862948497,1521.70969068761,1291.18095375396,1712.83160959677,1724.60649832396,2059.02957096875,2851.40388244114,9509.90334555084,15412.9459545511,7115.94411217678,1758.94508592056,1451.86203120261,1621.53491890213,2081.71703345032,1813.68194947184,24,24,24,24,24,24,24,24,24,24,24,24,"09106150",2002,2025,8652,"COLO RIVER BELOW GRAND VALLEY DIV NR PALISADE, CO",39.09859226,-108.355086
354.416666666667,352.215517241379,411.275,638.033333333333,1800.37096774194,2611.76666666667,1192.31451612903,493.641666666667,387.45,489.406451612903,461.23275862069,396.845161290323,45.707690413791,40.7970758257614,12.3061374329445,26.099098891781,444.500913093822,1187.52559863247,900.75988669705,193.928135553507,130.351543200742,74.0147516021952,93.0893362679228,66.0430101399495,308.708976252876,311.418441415618,398.968862567055,611.934234441552,1355.87005464811,1424.2410680342,291.554629431982,299.71353111316,257.098456799258,415.391700010708,368.143422352767,330.802151150373,400.124357080458,393.012593067141,423.581137432945,664.132432225114,2244.87188083576,3799.29226529914,2093.07440282608,687.569802220173,517.801543200742,563.421203215098,554.322094888612,462.888171430272,4,4,4,4,4,4,4,4,4,5,5,5,"09306224",2008,2012,1533,"WHITE RIV AB CROOKED WASH NR WHITE RIVER CITY, CO",40.1625,-108.345
